Seq,username,userID,gender,totalSpent,monthsSinceLastPurchase,totalNumberOfPurchases,monthsSinceFirstPurchase,firstName,lastName,userPass
3350,user3350,27632,1,110,12,2,14,Cassidy,Jeffrey,user3350Jeffrey27632
3351,user3351,27651,0,71,16,1,16,Kylee,Brendan,user3351Brendan27651
3352,user3352,27654,1,64,18,3,34,Kendall,Travis,user3352Travis27654
3353,user3353,27677,0,87,10,2,18,Jordyn,Fernando,user3353Fernando27677
3354,user3354,27706,1,254,12,2,18,Kate,Peyton,user3354Peyton27706
3355,user3355,27708,1,283,28,5,56,Jayla,Conner,user3355Conner27708
3356,user3356,27712,1,141,4,1,4,Karen,Andres,user3356Andres27712
3357,user3357,27736,0,235,22,2,24,Tiffany,Javier,user3357Javier27736
3358,user3358,27748,1,180,6,1,6,Cassandra,Giovanni,user3358Giovanni27748
3359,user3359,27750,0,199,18,1,18,Juliana,Shawn,user3359Shawn27750
3360,user3360,27751,1,309,6,1,6,Reagan,Braden,user3360Braden27751
3361,user3361,27764,0,97,16,2,22,Caitlyn,Jonah,user3361Jonah27764
3362,user3362,27766,1,181,10,1,10,Giselle,Bradley,user3362Bradley27766
3363,user3363,27768,1,100,14,1,14,Serenity,Cesar,user3363Cesar27768
3364,user3364,27776,1,87,6,2,12,Alondra,Emmanuel,user3364Emmanuel27776
3365,user3365,27790,0,334,8,7,24,Lucy,Manuel,user3365Manuel27790
3366,user3366,27814,1,252,4,2,6,Bianca,Edgar,user3366Edgar27814
3367,user3367,27822,1,278,8,1,8,Kiara,Mario,user3367Mario27822
3368,user3368,27831,1,39,10,2,18,Crystal,Erik,user3368Erik27831
3369,user3369,27832,0,26,4,1,4,Erica,Edwin,user3369Edwin27832
3370,user3370,27853,1,88,14,1,14,Angelica,Johnathan,user3370Johnathan27853
3371,user3371,27857,1,61,6,2,8,Hope,Devon,user3371Devon27857
3372,user3372,27865,1,242,6,1,6,Chelsea,Erick,user3372Erick27865
3373,user3373,27867,1,73,20,1,20,Alana,Wesley,user3373Wesley27867
3374,user3374,27871,0,101,8,4,22,Liliana,Oliver,user3374Oliver27871
3375,user3375,27879,1,342,22,5,46,Brittany,Trenton,user3375Trenton27879
3376,user3376,27883,1,324,20,2,22,Camila,Hector,user3376Hector27883
3377,user3377,27886,1,267,16,9,64,Makenzie,Malachi,user3377Malachi27886
3378,user3378,27905,1,231,6,1,6,Lilly,Jalen,user3378Jalen27905
3379,user3379,27924,0,202,10,4,26,Veronica,Raymond,user3379Raymond27924
3380,user3380,27941,1,233,8,1,8,Abby,Gregory,user3380Gregory27941
3381,user3381,27943,0,174,16,9,60,Jazmin,Abraham,user3381Abraham27943
3382,user3382,27945,1,126,16,1,16,Adrianna,Elias,user3382Elias27945
3383,user3383,27967,1,309,8,1,8,Delaney,Leonardo,user3383Leonardo27967
3384,user3384,27968,1,54,18,2,22,Karina,Sergio,user3384Sergio27968
3385,user3385,27985,1,178,16,2,24,Ellie,Donovan,user3385Donovan27985
3386,user3386,28011,1,239,10,11,58,Jasmin,Colby,user3386Colby28011
3387,user3387,28027,0,117,12,2,18,Shawn,Marco,user3387Marco28027
3388,user3388,28029,1,314,28,1,28,Braden,Bryson,user3388Bryson28029
3389,user3389,28035,1,334,16,12,78,Jonah,Martin,user3389Martin28035
3390,user3390,28038,0,151,28,2,34,Bradley,Nicholas,user3390Nicholas28038
3391,user3391,28049,0,171,6,11,64,Cesar,Ryan,user3391Ryan28049
3392,user3392,28061,1,309,24,1,24,Emmanuel,Tyler,user3392Tyler28061
3393,user3393,28063,1,103,34,2,36,Manuel,James,user3393James28063
3394,user3394,28067,1,155,4,4,24,Edgar,John,user3394John28067
3395,user3395,28084,1,167,10,1,10,Mario,Jonathan,user3395Jonathan28084
3396,user3396,28092,0,304,8,6,28,Erik,Noah,user3396Noah28092
3397,user3397,28095,1,246,16,12,58,Edwin,John,user3397John28095
3398,user3398,28113,1,190,2,1,2,Johnathan,Jonathan,user3398Jonathan28113
3399,user3399,28118,1,273,14,2,16,Devon,Noah,user3399Noah28118
3400,user3400,28133,1,258,18,8,56,Erick,Brandon,user3400Brandon28133
3401,user3401,28136,0,100,14,2,18,Wesley,Christian,user3401Christian28136
3402,user3402,28139,1,422,12,11,46,Oliver,Dylan,user3402Dylan28139
3403,user3403,28155,0,126,16,1,16,Trenton,Samuel,user3403Samuel28155
3404,user3404,28168,0,201,8,2,16,Hector,Benjamin,user3404Benjamin28168
3405,user3405,28172,1,256,34,11,92,Malachi,Nathan,user3405Nathan28172
3406,user3406,28180,1,246,16,8,50,Jalen,Zachary,user3406Zachary28180
3407,user3407,28189,0,133,8,1,8,Raymond,Logan,user3407Logan28189
3408,user3408,28194,0,66,14,2,18,Gregory,Justin,user3408Justin28194
3409,user3409,28202,1,415,4,10,24,Abraham,Gabriel,user3409Gabriel28202
3410,user3410,28203,1,127,8,2,12,Elias,Jose,user3410Jose28203
3411,user3411,28209,1,350,12,9,46,Leonardo,Austin,user3411Austin28209
3412,user3412,28213,0,288,16,11,64,Sergio,Kevin,user3412Kevin28213
3413,user3413,28221,0,253,6,1,6,Donovan,Elijah,user3413Elijah28221
3414,user3414,28230,0,180,14,1,14,Colby,Caleb,user3414Caleb28230
3415,user3415,28233,1,365,8,6,22,Marco,Robert,user3415Robert28233
3416,user3416,28241,1,124,6,1,6,Bryson,Thomas,user3416Thomas28241
3417,user3417,28254,1,113,8,2,14,Martin,Jordan,user3417Jordan28254
3418,user3418,28258,0,88,22,2,24,Emily,Cameron,user3418Cameron28258
3419,user3419,28273,0,112,24,2,32,Madison,Jack,user3419Jack28273
3420,user3420,28311,0,190,24,6,46,Emma,Hunter,user3420Hunter28311
3421,user3421,28332,1,150,36,2,40,Olivia,Jackson,user3421Jackson28332
3422,user3422,28336,0,297,2,2,6,Hannah,Angel,user3422Angel28336
3423,user3423,28343,1,96,10,4,22,Abigail,Isaiah,user3423Isaiah28343
3424,user3424,28358,1,350,10,11,64,Isabella,Evan,user3424Evan28358
3425,user3425,28362,1,314,10,11,54,Samantha,Isaac,user3425Isaac28362
3426,user3426,28363,1,380,8,6,34,Elizabeth,Luke,user3426Luke28363
3427,user3427,28374,0,268,20,7,50,Ashley,Mason,user3427Mason28374
3428,user3428,28376,1,61,12,2,16,Alexis,Jayden,user3428Jayden28376
3429,user3429,28399,0,174,12,2,16,Sarah,Jason,user3429Jason28399
3430,user3430,28400,1,51,14,1,14,Sophia,Gavin,user3430Gavin28400
3431,user3431,28401,1,17,12,1,12,Alyssa,Aaron,user3431Aaron28401
3432,user3432,28404,1,173,18,1,18,Grace,Connor,user3432Connor28404
3433,user3433,28417,1,218,12,2,20,Ava,Aiden,user3433Aiden28417
3434,user3434,28446,1,47,34,1,34,Taylor,Aidan,user3434Aidan28446
3435,user3435,28470,0,310,6,3,12,Brianna,Kyle,user3435Kyle28470
3436,user3436,28491,1,409,12,10,42,Lauren,Juan,user3436Juan28491
3437,user3437,28493,0,306,18,2,24,Chloe,Charles,user3437Charles28493
3438,user3438,28494,1,91,8,1,8,Natalie,Luis,user3438Luis28494
3439,user3439,28505,0,364,16,8,54,Kayla,Adam,user3439Adam28505
3440,user3440,28522,1,293,12,12,44,Jessica,Lucas,user3440Lucas28522
3441,user3441,28530,1,256,2,1,2,Anna,Brian,user3441Brian28530
3442,user3442,28535,1,276,6,3,12,Victoria,Eric,user3442Eric28535
3443,user3443,28548,0,24,12,1,12,Mia,Adrian,user3443Adrian28548
3444,user3444,28549,1,148,16,1,16,Hailey,Nathaniel,user3444Nathaniel28549
3445,user3445,28556,1,154,8,2,14,Sydney,Sean,user3445Sean28556
3446,user3446,28558,0,365,14,6,42,Jasmine,Alex,user3446Alex28558
3447,user3447,28566,0,205,8,2,10,Julia,Carlos,user3447Carlos28566
3448,user3448,28571,1,367,2,12,28,Morgan,Bryan,user3448Bryan28571
3449,user3449,28573,1,291,22,12,86,Destiny,Ian,user3449Ian28573
3450,user3450,28575,1,240,26,2,32,Rachel,Owen,user3450Owen28575
3451,user3451,28600,0,203,4,4,22,Ella,Jesus,user3451Jesus28600
3452,user3452,28630,1,285,8,1,8,Kaitlyn,Landon,user3452Landon28630
3453,user3453,28637,1,244,12,1,12,Megan,Julian,user3453Julian28637
3454,user3454,28648,1,179,8,2,10,Katherine,Chase,user3454Chase28648
3455,user3455,28663,1,39,32,1,32,Savannah,Cole,user3455Cole28663
3456,user3456,28672,1,126,30,1,30,Jennifer,Diego,user3456Diego28672
3457,user3457,28696,1,16,8,1,8,Alexandra,Jeremiah,user3457Jeremiah28696
3458,user3458,28720,1,180,16,2,24,Allison,Steven,user3458Steven28720
3459,user3459,28723,1,215,34,1,34,Haley,Jacob,user3459Jacob28723
3460,user3460,28733,1,285,20,1,20,Maria,Michael,user3460Michael28733
3461,user3461,28738,1,248,12,1,12,Kaylee,Joshua,user3461Joshua28738
3462,user3462,28744,1,128,16,2,22,Lily,Matthew,user3462Matthew28744
3463,user3463,28752,1,204,6,2,14,Makayla,Daniel,user3463Daniel28752
3464,user3464,28755,0,156,16,2,22,Brooke,Christopher,user3464Christopher28755
3465,user3465,28756,0,354,10,10,60,Nicole,Andrew,user3465Andrew28756
3466,user3466,28761,1,341,14,8,34,Mackenzie,Ethan,user3466Ethan28761
3467,user3467,28771,1,189,34,1,34,Addison,Joseph,user3467Joseph28771
3468,user3468,28791,0,213,10,9,56,Stephanie,William,user3468William28791
3469,user3469,28792,1,17,14,1,14,Lillian,Anthony,user3469Anthony28792
3470,user3470,28797,1,167,10,8,40,Andrea,David,user3470David28797
3471,user3471,28805,1,102,20,2,28,Faith,Anthony,user3471Anthony28805
3472,user3472,28806,1,231,34,2,42,Zoe,David,user3472David28806
3473,user3473,28811,0,472,8,12,58,Kimberly,Alexander,user3473Alexander28811
3474,user3474,28850,0,117,28,1,28,Madeline,Nicholas,user3474Nicholas28850
3475,user3475,28856,1,261,14,8,42,Alexa,Ryan,user3475Ryan28856
3476,user3476,28866,1,222,32,2,40,Katelyn,Tyler,user3476Tyler28866
3477,user3477,28871,0,53,22,3,32,Gabriella,James,user3477James28871
3478,user3478,28881,0,401,10,9,60,Gabrielle,John,user3478John28881
3479,user3479,28887,0,380,8,9,54,Trinity,Jonathan,user3479Jonathan28887
3480,user3480,28890,1,125,6,2,12,Amanda,Noah,user3480Noah28890
3481,user3481,28892,1,123,18,7,48,Kylie,Dylan,user3481Dylan28892
3482,user3482,28909,1,178,20,8,56,Mary,Samuel,user3482Samuel28909
3483,user3483,28919,1,90,2,1,2,Paige,Benjamin,user3483Benjamin28919
3484,user3484,28932,1,165,14,1,14,Riley,Nathan,user3484Nathan28932
3485,user3485,28950,0,196,14,1,14,Leah,Zachary,user3485Zachary28950
3486,user3486,28954,1,219,12,2,16,Jenna,Logan,user3486Logan28954
3487,user3487,28959,1,416,10,11,72,Sara,Justin,user3487Justin28959
3488,user3488,28965,1,212,8,7,24,Rebecca,Gabriel,user3488Gabriel28965
3489,user3489,28967,1,360,30,9,74,Michelle,Jose,user3489Jose28967
3490,user3490,28970,1,308,8,1,8,Sofia,Austin,user3490Austin28970
3491,user3491,28975,1,158,12,7,50,Vanessa,Kevin,user3491Kevin28975
3492,user3492,28984,0,186,12,1,12,Jordan,Elijah,user3492Elijah28984
3493,user3493,28987,1,136,2,8,40,Angelina,Caleb,user3493Caleb28987
3494,user3494,28992,0,113,8,1,8,Caroline,Robert,user3494Robert28992
3495,user3495,28998,1,136,6,2,10,Avery,Thomas,user3495Thomas28998
3496,user3496,29008,1,85,4,1,4,Audrey,Jordan,user3496Jordan29008
3497,user3497,29012,1,351,2,12,60,Evelyn,Cameron,user3497Cameron29012
3498,user3498,29013,0,59,10,1,10,Maya,Jack,user3498Jack29013
3499,user3499,29037,0,189,10,7,48,Claire,Hunter,user3499Hunter29037
3500,user3500,29059,1,121,4,7,42,Autumn,Jackson,user3500Jackson29059
3501,user3501,29065,1,317,22,2,30,Jocelyn,Angel,user3501Angel29065
3502,user3502,29071,0,247,6,1,6,Ariana,Ethan,user3502Ethan29071
3503,user3503,29074,1,143,14,1,14,Nevaeh,Joseph,user3503Joseph29074
3504,user3504,29083,0,337,4,12,36,Arianna,William,user3504William29083
3505,user3505,29098,0,61,22,1,22,Jada,Anthony,user3505Anthony29098
3506,user3506,29103,0,248,10,4,26,Bailey,David,user3506David29103
3507,user3507,29114,0,404,16,12,54,Brooklyn,Alexander,user3507Alexander29114
3508,user3508,29125,1,308,12,1,12,Aaliyah,Nicholas,user3508Nicholas29125
3509,user3509,29131,1,262,14,2,20,Amber,Ryan,user3509Ryan29131
3510,user3510,29134,0,256,14,10,64,Isabel,Tyler,user3510Tyler29134
3511,user3511,29139,1,118,8,2,14,Mariah,James,user3511James29139
3512,user3512,29144,0,341,24,4,36,Danielle,John,user3512John29144
3513,user3513,29153,0,228,10,1,10,Melanie,Jonathan,user3513Jonathan29153
3514,user3514,29159,0,338,12,7,42,Sierra,Noah,user3514Noah29159
3515,user3515,29161,0,35,22,1,22,Erin,Brandon,user3515Brandon29161
3516,user3516,29166,1,428,10,9,48,Amelia,Christian,user3516Christian29166
3517,user3517,29167,1,209,12,7,28,Molly,Dylan,user3517Dylan29167
3518,user3518,29199,1,298,10,2,12,Isabelle,Samuel,user3518Samuel29199
3519,user3519,29201,1,304,10,10,46,Melissa,Benjamin,user3519Benjamin29201
3520,user3520,29224,1,242,16,1,16,Madelyn,Nathan,user3520Nathan29224
3521,user3521,29240,0,244,10,12,60,Jacqueline,Zachary,user3521Zachary29240
3522,user3522,29259,0,290,6,7,26,Marissa,Logan,user3522Logan29259
3523,user3523,29269,1,189,4,2,8,Angela,Justin,user3523Justin29269
3524,user3524,29275,1,166,10,1,10,Shelby,Gabriel,user3524Gabriel29275
3525,user3525,29281,1,207,10,3,18,Leslie,Jose,user3525Jose29281
3526,user3526,29282,1,172,12,1,12,Katie,Austin,user3526Austin29282
3527,user3527,29284,1,114,12,1,12,Jade,Kevin,user3527Kevin29284
3528,user3528,29285,1,74,24,1,24,Catherine,Elijah,user3528Elijah29285
3529,user3529,29288,1,302,2,1,2,Diana,Caleb,user3529Caleb29288
3530,user3530,29325,1,197,16,1,16,Aubrey,Robert,user3530Robert29325
3531,user3531,29329,0,200,6,1,6,Mya,Thomas,user3531Thomas29329
3532,user3532,29335,1,286,4,2,6,Amy,Jordan,user3532Jordan29335
3533,user3533,29347,0,94,12,1,12,Briana,Cameron,user3533Cameron29347
3534,user3534,29359,1,229,2,2,8,Sophie,Jack,user3534Jack29359
3535,user3535,29365,1,152,2,2,6,Gabriela,Hunter,user3535Hunter29365
3536,user3536,29379,1,416,6,8,24,Breanna,Jackson,user3536Jackson29379
3537,user3537,29390,1,184,14,6,46,Gianna,Angel,user3537Angel29390
3538,user3538,29409,1,78,14,1,14,Kennedy,Isaiah,user3538Isaiah29409
3539,user3539,29411,1,164,2,2,6,Gracie,Evan,user3539Evan29411
3540,user3540,29415,1,70,6,1,6,Peyton,Isaac,user3540Isaac29415
3541,user3541,29431,1,84,2,2,6,Adriana,Luke,user3541Luke29431
3542,user3542,29433,0,181,18,4,34,Christina,Mason,user3542Mason29433
3543,user3543,29434,1,174,8,2,14,Courtney,Jayden,user3543Jayden29434
3544,user3544,29441,1,253,14,11,62,Daniela,Jason,user3544Jason29441
3545,user3545,29445,1,142,14,1,14,Lydia,Gavin,user3545Gavin29445
3546,user3546,29447,0,60,12,1,12,Kathryn,Aaron,user3546Aaron29447
3547,user3547,29455,1,144,14,2,16,Valeria,Connor,user3547Connor29455
3548,user3548,29459,1,126,4,2,6,Layla,Aiden,user3548Aiden29459
3549,user3549,29463,1,49,12,1,12,Alexandria,Aidan,user3549Aidan29463
3550,user3550,29475,1,358,10,8,48,Natalia,Kyle,user3550Kyle29475
3551,user3551,29484,1,312,30,2,32,Angel,Juan,user3551Juan29484
3552,user3552,29490,1,152,24,2,26,Laura,Charles,user3552Charles29490
3553,user3553,29496,0,306,10,3,24,Charlotte,Luis,user3553Luis29496
3554,user3554,29501,1,203,14,2,18,Margaret,Adam,user3554Adam29501
3555,user3555,29520,1,82,2,1,2,Cheyenne,Lucas,user3555Lucas29520
3556,user3556,29545,1,133,20,6,36,Naomi,Brian,user3556Brian29545
3557,user3557,29548,1,78,14,1,14,Miranda,Eric,user3557Eric29548
3558,user3558,29551,1,363,4,7,20,Mikayla,Adrian,user3558Adrian29551
3559,user3559,29578,1,319,6,2,14,Kelsey,Nathaniel,user3559Nathaniel29578
3560,user3560,29588,0,132,12,2,16,Payton,Sean,user3560Sean29588
3561,user3561,29591,0,188,12,2,18,Ana,Alex,user3561Alex29591
3562,user3562,29594,0,238,14,2,22,Alicia,Carlos,user3562Carlos29594
3563,user3563,29597,0,214,36,7,64,Jillian,Bryan,user3563Bryan29597
3564,user3564,29614,0,107,4,2,10,Daisy,Ian,user3564Ian29614
3565,user3565,29623,1,70,14,4,30,Mckenzie,Owen,user3565Owen29623
3566,user3566,29624,1,271,14,3,22,Ashlyn,Jesus,user3566Jesus29624
3567,user3567,29625,1,266,10,1,10,Sabrina,Landon,user3567Landon29625
3568,user3568,29631,0,198,34,1,34,Caitlin,Julian,user3568Julian29631
3569,user3569,29632,1,269,20,3,36,Summer,Chase,user3569Chase29632
3570,user3570,29637,1,231,26,6,42,Ruby,Cole,user3570Cole29637
3571,user3571,29643,1,63,6,2,10,Valerie,Diego,user3571Diego29643
3572,user3572,29661,1,140,16,6,46,Rylee,Jeremiah,user3572Jeremiah29661
3573,user3573,29665,0,354,12,8,36,Skylar,Steven,user3573Steven29665
3574,user3574,29670,0,305,18,1,18,Lindsey,Sebastian,user3574Sebastian29670
3575,user3575,29689,1,364,16,5,36,Kelly,Xavier,user3575Xavier29689
3576,user3576,29697,0,229,14,5,32,Genesis,Timothy,user3576Timothy29697
3577,user3577,29710,1,121,4,6,30,Zoey,Carter,user3577Carter29710
3578,user3578,29714,1,322,10,3,18,Eva,Wyatt,user3578Wyatt29714
3579,user3579,29716,0,271,12,1,12,Sadie,Brayden,user3579Brayden29716
3580,user3580,29717,1,166,10,4,32,Alexia,Blake,user3580Blake29717
3581,user3581,29727,1,157,2,6,18,Cassidy,Hayden,user3581Hayden29727
3582,user3582,29742,0,257,14,1,14,Kylee,Devin,user3582Devin29742
3583,user3583,29744,1,91,24,6,56,Kendall,Cody,user3583Cody29744
3584,user3584,29759,1,82,8,3,18,Jordyn,Richard,user3584Richard29759
3585,user3585,29777,0,32,36,2,38,Kate,Seth,user3585Seth29777
3586,user3586,29783,1,258,6,1,6,Jayla,Dominic,user3586Dominic29783
3587,user3587,29790,1,180,8,1,8,Karen,Jaden,user3587Jaden29790
3588,user3588,29797,1,69,16,2,24,Tiffany,Antonio,user3588Antonio29797
3589,user3589,29799,0,229,12,1,12,Cassandra,Miguel,user3589Miguel29799
3590,user3590,29804,1,245,30,10,58,Juliana,Liam,user3590Liam29804
3591,user3591,29809,1,278,14,2,18,Reagan,Patrick,user3591Patrick29809
3592,user3592,29817,1,272,12,4,36,Caitlyn,Carson,user3592Carson29817
3593,user3593,29818,1,36,14,2,22,Giselle,Jesse,user3593Jesse29818
3594,user3594,29823,0,295,12,1,12,Serenity,Tristan,user3594Tristan29823
3595,user3595,29825,1,187,34,2,38,Alondra,Alejandro,user3595Alejandro29825
3596,user3596,29829,1,144,10,7,30,Lucy,Henry,user3596Henry29829
3597,user3597,29847,0,208,16,2,20,Bianca,Victor,user3597Victor29847
3598,user3598,29856,1,32,12,1,12,Kiara,Trevor,user3598Trevor29856
3599,user3599,29876,1,189,4,1,4,Crystal,Bryce,user3599Bryce29876
3600,user3600,29879,1,278,28,12,86,Erica,Jake,user3600Jake29879
3601,user3601,29882,1,285,16,1,16,Angelica,Riley,user3601Riley29882
3602,user3602,29892,1,334,4,7,36,Hope,Colin,user3602Colin29892
3603,user3603,29901,1,251,14,2,20,Chelsea,Jared,user3603Jared29901
3604,user3604,29912,0,109,4,2,8,Alana,Jeremy,user3604Jeremy29912
3605,user3605,29922,1,146,30,1,30,Liliana,Mark,user3605Mark29922
3606,user3606,29923,1,314,10,1,10,Brittany,Caden,user3606Caden29923
3607,user3607,29931,1,325,10,2,14,Camila,Garrett,user3607Garrett29931
3608,user3608,29945,1,149,24,2,28,Makenzie,Parker,user3608Parker29945
3609,user3609,29959,1,382,4,8,40,Lilly,Marcus,user3609Marcus29959
3610,user3610,29961,1,103,2,1,2,Veronica,Vincent,user3610Vincent29961
3611,user3611,29962,0,269,10,2,18,Abby,Kaleb,user3611Kaleb29962
3612,user3612,29971,1,271,12,2,18,Jazmin,Kaden,user3612Kaden29971
3613,user3613,29972,0,250,6,2,14,Adrianna,Brady,user3613Brady29972
3614,user3614,30004,0,275,26,12,64,Delaney,Colton,user3614Colton30004
3615,user3615,30007,1,144,12,8,34,Karina,Kenneth,user3615Kenneth30007
3616,user3616,30011,1,20,22,1,22,Ellie,Joel,user3616Joel30011
3617,user3617,30021,1,208,2,10,60,Jasmin,Oscar,user3617Oscar30021
3618,user3618,30026,0,288,2,5,16,Ashley,Josiah,user3618Josiah30026
3619,user3619,30029,0,328,8,12,70,Alexis,Jorge,user3619Jorge30029
3620,user3620,30030,1,290,16,6,30,Sarah,Ashton,user3620Ashton30030
3621,user3621,30037,1,75,16,2,22,Sophia,Cooper,user3621Cooper30037
3622,user3622,30050,1,166,8,1,8,Alyssa,Tanner,user3622Tanner30050
3623,user3623,30052,1,205,6,12,38,Grace,Eduardo,user3623Eduardo30052
3624,user3624,30053,1,229,2,2,8,Ava,Paul,user3624Paul30053
3625,user3625,30081,1,271,16,1,16,Taylor,Edward,user3625Edward30081
3626,user3626,30083,1,262,8,11,30,Brianna,Ivan,user3626Ivan30083
3627,user3627,30099,1,319,6,2,14,Lauren,Preston,user3627Preston30099
3628,user3628,30102,0,199,8,2,10,Chloe,Maxwell,user3628Maxwell30102
3629,user3629,30108,1,157,2,3,16,Natalie,Alan,user3629Alan30108
3630,user3630,30112,1,40,10,2,16,Kayla,Levi,user3630Levi30112
3631,user3631,30114,1,184,26,8,44,Jessica,Stephen,user3631Stephen30114
3632,user3632,30151,0,76,12,4,32,Anna,Grant,user3632Grant30151
3633,user3633,30160,1,308,14,1,14,Victoria,Nicolas,user3633Nicolas30160
3634,user3634,30163,1,330,32,8,50,Mia,Dakota,user3634Dakota30163
3635,user3635,30171,0,327,10,11,64,Hailey,Omar,user3635Omar30171
3636,user3636,30185,1,171,4,2,6,Sydney,Alexis,user3636Alexis30185
3637,user3637,30192,1,152,2,2,8,Jasmine,George,user3637George30192
3638,user3638,30203,0,222,16,6,50,Julia,Eli,user3638Eli30203
3639,user3639,30204,1,294,12,1,12,Morgan,Collin,user3639Collin30204
3640,user3640,30225,1,91,6,1,6,Destiny,Spencer,user3640Spencer30225
3641,user3641,30226,1,73,8,2,16,Rachel,Gage,user3641Gage30226
3642,user3642,30244,0,123,12,1,12,Ella,Max,user3642Max30244
3643,user3643,30259,1,43,12,1,12,Kaitlyn,Ricardo,user3643Ricardo30259
3644,user3644,30262,1,417,12,8,36,Megan,Cristian,user3644Cristian30262
3645,user3645,30278,1,164,4,2,8,Katherine,Derek,user3645Derek30278
3646,user3646,30284,1,223,6,2,14,Savannah,Micah,user3646Micah30284
3647,user3647,30293,0,88,4,2,10,Jennifer,Brody,user3647Brody30293
3648,user3648,30298,1,77,12,5,36,Alexandra,Francisco,user3648Francisco30298
3649,user3649,30302,1,133,8,7,42,Allison,Nolan,user3649Nolan30302
3650,user3650,30306,1,180,16,3,28,Haley,Ayden,user3650Ayden30306
3651,user3651,30316,0,225,10,4,30,Maria,Dalton,user3651Dalton30316
3652,user3652,30317,0,374,10,8,38,Kaylee,Shane,user3652Shane30317
3653,user3653,30351,0,81,12,2,20,Lily,Peter,user3653Peter30351
3654,user3654,30353,0,44,10,1,10,Makayla,Damian,user3654Damian30353
3655,user3655,30380,0,117,12,2,14,Brooke,Jeffrey,user3655Jeffrey30380
3656,user3656,30381,1,215,6,1,6,Nicole,Brendan,user3656Brendan30381
3657,user3657,30384,0,100,6,1,6,Mackenzie,Travis,user3657Travis30384
3658,user3658,30392,1,26,10,1,10,Addison,Anthony,user3658Anthony30392
3659,user3659,30425,1,99,26,2,32,Stephanie,David,user3659David30425
3660,user3660,30431,0,57,2,1,2,Lillian,Alexander,user3660Alexander30431
3661,user3661,30441,0,162,4,2,10,Andrea,Nicholas,user3661Nicholas30441
3662,user3662,30442,1,420,16,11,70,Faith,Ryan,user3662Ryan30442
3663,user3663,30460,1,110,16,2,24,Zoe,Tyler,user3663Tyler30460
3664,user3664,30469,1,278,8,9,28,Kimberly,James,user3664James30469
3665,user3665,30489,1,142,22,2,28,Madeline,John,user3665John30489
3666,user3666,30490,1,207,14,5,40,Alexa,Jonathan,user3666Jonathan30490
3667,user3667,30498,1,247,16,1,16,Katelyn,Noah,user3667Noah30498
3668,user3668,30503,1,459,16,12,58,Gabriella,Brandon,user3668Brandon30503
3669,user3669,30516,1,199,12,2,18,Gabrielle,Christian,user3669Christian30516
3670,user3670,30517,0,33,12,1,12,Trinity,Dylan,user3670Dylan30517
3671,user3671,30520,0,36,4,1,4,Amanda,Samuel,user3671Samuel30520
3672,user3672,30522,1,138,8,7,44,Kylie,Benjamin,user3672Benjamin30522
3673,user3673,30524,0,246,4,2,6,Mary,Nathan,user3673Nathan30524
3674,user3674,30547,1,108,8,3,26,Paige,Zachary,user3674Zachary30547
3675,user3675,30548,0,146,10,1,10,Riley,Logan,user3675Logan30548
3676,user3676,30556,1,88,12,2,16,Leah,Justin,user3676Justin30556
3677,user3677,30557,1,42,10,2,14,Jenna,Gabriel,user3677Gabriel30557
3678,user3678,30559,1,135,2,1,2,Sara,Jose,user3678Jose30559
3679,user3679,30566,0,237,2,8,24,Rebecca,Austin,user3679Austin30566
3680,user3680,30578,1,348,14,8,58,Michelle,Kevin,user3680Kevin30578
3681,user3681,30588,1,156,16,1,16,Sofia,Elijah,user3681Elijah30588
3682,user3682,30589,1,384,14,8,42,Vanessa,Caleb,user3682Caleb30589
3683,user3683,30590,1,107,12,1,12,Jordan,Robert,user3683Robert30590
3684,user3684,30601,0,167,32,2,34,Angelina,Thomas,user3684Thomas30601
3685,user3685,30603,0,66,2,2,8,Caroline,Jordan,user3685Jordan30603
3686,user3686,30609,1,103,10,1,10,Avery,Cameron,user3686Cameron30609
3687,user3687,30610,0,259,8,2,10,Audrey,Jack,user3687Jack30610
3688,user3688,30614,1,221,10,5,28,Evelyn,Hunter,user3688Hunter30614
3689,user3689,30616,1,83,14,2,20,Maya,Jackson,user3689Jackson30616
3690,user3690,30644,0,49,12,1,12,Claire,Angel,user3690Angel30644
3691,user3691,30650,0,339,28,4,50,Autumn,Isaiah,user3691Isaiah30650
3692,user3692,30659,1,74,14,2,22,Jocelyn,Evan,user3692Evan30659
3693,user3693,30669,1,212,4,1,4,Ariana,Isaac,user3693Isaac30669
3694,user3694,30718,0,110,12,1,12,Nevaeh,Luke,user3694Luke30718
3695,user3695,30727,1,161,30,1,30,Arianna,Mason,user3695Mason30727
3696,user3696,30732,1,161,14,3,26,Jada,Jayden,user3696Jayden30732
3697,user3697,30739,0,131,30,4,40,Bailey,Jason,user3697Jason30739
3698,user3698,30753,1,311,12,1,12,Brooklyn,Gavin,user3698Gavin30753
3699,user3699,30758,1,105,16,2,24,Aaliyah,Aaron,user3699Aaron30758
3700,user3700,30763,1,113,10,2,14,Amber,Connor,user3700Connor30763
3701,user3701,30783,1,103,18,1,18,Isabel,Aiden,user3701Aiden30783
3702,user3702,30785,1,287,12,10,44,Mariah,Aidan,user3702Aidan30785
3703,user3703,30787,1,99,14,3,30,Danielle,Kyle,user3703Kyle30787
